ID,lat,lng,date,ppm,address
1324,49.3036,7.2691083,"2020-01-27 14:31:34",1849.576,"DePuy Orthopädie GmbH, 19, Konrad-Zuse-Straße, Gewerbepark an der Autobahn, Limbach, Kirkel, Saarpfalz-Kreis, Saarland, 66459, Deutschland"
1325,49.3036,7.2691083,"2020-01-27 14:31:39",1974.113,"DePuy Orthopädie GmbH, 19, Konrad-Zuse-Straße, Gewerbepark an der Autobahn, Limbach, Kirkel, Saarpfalz-Kreis, Saarland, 66459, Deutschland"
1326,49.303596,7.269109,"2020-01-27 14:32:29",2272.93,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1327,49.303596,7.269109,"2020-01-27 14:32:34",2348.004,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1328,49.303596,7.269109,"2020-01-27 14:37:14",2605.219,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1329,49.303596,7.269109,"2020-01-27 14:37:19",2605.219,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1330,49.30318,7.269282,"2020-01-30 10:50:43",2521.957,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1331,49.303185,7.2691855,"2020-01-30 11:30:08",3292.106,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1332,49.303185,7.2691855,"2020-01-30 11:30:13",3313.603,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1333,49.30319,7.2691865,"2020-01-30 11:30:18",3292.106,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1334,49.303165,7.269298,"2020-01-30 11:30:23",3235.472,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1335,49.30317,7.269293,"2020-01-30 11:30:28",3256.593,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1336,49.30318,7.269263,"2020-01-30 11:30:34",3328.013,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1337,49.303185,7.2692513,"2020-01-30 11:30:38",3292.106,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1338,49.303596,7.269109,"2020-02-04 12:57:24",1374.512,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1339,49.303276,7.2692776,"2020-02-04 13:17:28",2605.219,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1340,49.303272,7.2692695,"2020-02-04 13:17:33",3044.909,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1341,49.303265,7.269265,"2020-02-04 13:17:38",2890.618,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1342,49.30325,7.2692766,"2020-02-04 13:17:43",2859.48,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1343,49.303257,7.269292,"2020-02-04 13:17:48",2840.959,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1344,49.303265,7.2692986,"2020-02-04 13:17:53",2890.618,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1345,49.303265,7.2692986,"2020-02-04 13:17:58",2896.887,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1346,49.30325,7.2692966,"2020-02-04 13:18:03",2353.095,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1347,49.30325,7.2693086,"2020-02-04 13:18:08",2605.219,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1348,49.30326,7.2692723,"2020-02-04 13:18:13",2768.074,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1349,49.30327,7.269267,"2020-02-04 13:18:18",2822.559,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1350,49.303253,7.269269,"2020-02-04 13:18:23",3104.89,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1351,49.30326,7.2692733,"2020-02-04 13:18:28",3064.772,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1352,49.303265,7.2692685,"2020-02-04 13:18:33",3104.89,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1353,49.30324,7.269283,"2020-02-04 13:18:38",3138.727,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1354,49.30324,7.269293,"2020-02-04 13:18:43",3118.38,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1355,49.303257,7.2692704,"2020-02-04 13:18:48",3138.727,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1356,49.303257,7.2692704,"2020-02-04 13:18:53",3172.938,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1357,49.30326,7.269265,"2020-02-04 13:18:58",3221.468,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1358,49.30327,7.269266,"2020-02-04 13:19:03",3292.106,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1359,49.303272,7.2692723,"2020-02-04 13:19:08",3193.645,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1360,49.303272,7.269274,"2020-02-04 13:19:13",3179.824,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
1361,49.303272,7.2692733,"2020-02-04 13:19:18",3138.727,"Konrad-Zuse-Straße 19, 66459 Kirkel, Deutschland"
